plate,transfer,p,mean,n,se,max,min
2,0,S,0.8723404255319149,4,0,0.8723404255319149,0.8723404255319149
2,0,A,0,4,0,0,0
2,0,B,0,4,0,0,0
2,0,A/B,0,4,0,0,0
2,0,AB,0,4,0,0,0
2,0,E,0,4,0,0,0
2,1,U,0.8829787234042553,4,0.03710718002917793,0.9468085106382979,0.8085106382978723
2,1,S,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
2,1,A,0.10638297872340426,4,0.036852144841891005,0.1702127659574468,0.0425531914893617
2,1,B,0,4,0,0,0
2,1,A/B,0,4,0,0,0
2,1,AB,0,4,0,0,0
2,1,E,0,4,0,0,0
2,2,U,0.7340425531914894,4,0.05794373985236947,0.8936170212765957,0.6382978723404256
2,2,S,0.047872340425531915,4,0.01266210714280647,0.06382978723404255,0.010638297872340425
2,2,A,0.21808510638297873,4,0.05604071145134435,0.2978723404255319,0.05319148936170213
2,2,B,0,4,0,0,0
2,2,A/B,0,4,0,0,0
2,2,AB,0,4,0,0,0
2,2,E,0,4,0,0,0
2,3,U,0.6595744680851063,4,0.04050943141416972,0.7446808510638298,0.5531914893617021
2,3,S,0.005319148936170213,4,0.003071012070157584,0.010638297872340425,0
2,3,A,0.3351063829787234,4,0.043103708443770275,0.44680851063829785,0.24468085106382978
2,3,B,0,4,0,0,0
2,3,A/B,0,4,0,0,0
2,3,AB,0,4,0,0,0
2,3,E,0,4,0,0,0
2,4,U,0.5691489361702128,4,0.037486479630968045,0.6170212765957447,0.4574468085106383
2,4,S,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,4,A,0.4228723404255319,4,0.039893617021276584,0.5425531914893617,0.3829787234042553
2,4,B,0,4,0,0,0
2,4,A/B,0,4,0,0,0
2,4,AB,0,4,0,0,0
2,4,E,0,4,0,0,0
2,5,U,0.48670212765957444,4,0.03820294579151638,0.5638297872340425,0.39361702127659576
2,5,S,0.010638297872340425,4,0.007522412565814335,0.031914893617021274,0
2,5,A,0.5026595744680851,4,0.03795527416419796,0.6063829787234043,0.43617021276595747
2,5,B,0,4,0,0,0
2,5,A/B,0,4,0,0,0
2,5,AB,0,4,0,0,0
2,5,E,0,4,0,0,0
2,6,U,0.40691489361702127,4,0.023538861786084667,0.4574468085106383,0.3617021276595745
2,6,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,6,A,0.5904255319148937,4,0.02235730534205408,0.6382978723404256,0.5425531914893617
2,6,B,0,4,0,0,0
2,6,A/B,0,4,0,0,0
2,6,AB,0,4,0,0,0
2,6,E,0,4,0,0,0
2,7,U,0.40425531914893614,4,0.016820625851959464,0.44680851063829785,0.3723404255319149
2,7,S,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,7,A,0.5877659574468085,4,0.013297872340425527,0.6170212765957447,0.5531914893617021
2,7,B,0,4,0,0,0
2,7,A/B,0,4,0,0,0
2,7,AB,0,4,0,0,0
2,7,E,0,4,0,0,0
2,8,U,0.3537234042553191,4,0.01810334916370756,0.40425531914893614,0.3191489361702128
2,8,S,0.005319148936170213,4,0.003071012070157584,0.010638297872340425,0
2,8,A,0.6409574468085106,4,0.020543670613929896,0.6808510638297872,0.5851063829787234
2,8,B,0,4,0,0,0
2,8,A/B,0,4,0,0,0
2,8,AB,0,4,0,0,0
2,8,E,0,4,0,0,0
2,9,U,0.3377659574468085,4,0.013989125742960556,0.3617021276595745,0.2978723404255319
2,9,S,0.005319148936170213,4,0.003071012070157584,0.010638297872340425,0
2,9,A,0.648936170212766,4,0.01893098980856616,0.7021276595744681,0.6170212765957447
2,9,B,0,4,0,0,0
2,9,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,9,AB,0.005319148936170213,4,0.005319148936170213,0.02127659574468085,0
2,9,E,0,4,0,0,0
2,10,U,0.23404255319148937,4,0.01893098980856615,0.26595744680851063,0.18085106382978725
2,10,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,10,A,0.7579787234042553,4,0.020997729223984064,0.8191489361702128,0.723404255319149
2,10,B,0,4,0,0,0
2,10,A/B,0,4,0,0,0
2,10,AB,0.005319148936170213,4,0.005319148936170213,0.02127659574468085,0
2,10,E,0,4,0,0,0
2,11,U,0.24468085106382978,4,0.01990243290837203,0.2872340425531915,0.19148936170212766
2,11,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,11,A,0.7526595744680851,4,0.017574669859573594,0.7978723404255319,0.7127659574468085
2,11,B,0,4,0,0,0
2,11,A/B,0,4,0,0,0
2,11,AB,0,4,0,0,0
2,11,E,0,4,0,0,0
2,12,U,0.1728723404255319,4,0.03112952103914794,0.26595744680851063,0.13829787234042554
2,12,S,0,4,0,0,0
2,12,A,0.8271276595744681,4,0.03112952103914793,0.8617021276595744,0.7340425531914894
2,12,B,0,4,0,0,0
2,12,A/B,0,4,0,0,0
2,12,AB,0,4,0,0,0
2,12,E,0,4,0,0,0
2,13,U,0.3191489361702128,4,0.037861979617132314,0.40425531914893614,0.2553191489361702
2,13,S,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,13,A,0.6728723404255319,4,0.03869353340921134,0.7446808510638298,0.5957446808510638
2,13,B,0,4,0,0,0
2,13,A/B,0,4,0,0,0
2,13,AB,0,4,0,0,0
2,13,E,0,4,0,0,0
2,14,U,0.22074468085106383,4,0.03564888167177855,0.2872340425531915,0.14893617021276595
2,14,S,0.005319148936170213,4,0.003071012070157584,0.010638297872340425,0
2,14,A,0.773936170212766,4,0.03869353340921134,0.851063829787234,0.7021276595744681
2,14,B,0,4,0,0,0
2,14,A/B,0,4,0,0,0
2,14,AB,0,4,0,0,0
2,14,E,0,4,0,0,0
2,15,U,0.18882978723404253,4,0.02272341421627003,0.22340425531914893,0.1276595744680851
2,15,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,15,A,0.8085106382978724,4,0.024181173221606143,0.8723404255319149,0.7659574468085106
2,15,B,0,4,0,0,0
2,15,A/B,0,4,0,0,0
2,15,AB,0,4,0,0,0
2,15,E,0,4,0,0,0
2,16,U,0.14095744680851063,4,0.024711630965897787,0.20212765957446807,0.09574468085106383
2,16,S,0.013297872340425532,4,0.0026595744680851063,0.02127659574468085,0.010638297872340425
2,16,A,0.8457446808510638,4,0.02318563267840783,0.8829787234042553,0.7872340425531915
2,16,B,0,4,0,0,0
2,16,A/B,0,4,0,0,0
2,16,AB,0,4,0,0,0
2,16,E,0,4,0,0,0
2,17,U,0.11436170212765957,4,0.015278092145047951,0.13829787234042554,0.07446808510638298
2,17,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,17,A,0.8829787234042553,4,0.016820625851959453,0.925531914893617,0.851063829787234
2,17,B,0,4,0,0,0
2,17,A/B,0,4,0,0,0
2,17,AB,0,4,0,0,0
2,17,E,0,4,0,0,0
2,18,U,0.18617021276595744,4,0.02318563267840783,0.2553191489361702,0.1595744680851064
2,18,S,0,4,0,0,0
2,18,A,0.8138297872340425,4,0.023185632678407855,0.8404255319148937,0.7446808510638298
2,18,B,0,4,0,0,0
2,18,A/B,0,4,0,0,0
2,18,AB,0,4,0,0,0
2,18,E,0,4,0,0,0
2,19,U,0.15425531914893617,4,0.03264530609844321,0.23404255319148937,0.09574468085106383
2,19,S,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,19,A,0.8377659574468085,4,0.032025517496788,0.8936170212765957,0.7553191489361702
2,19,B,0,4,0,0,0
2,19,A/B,0,4,0,0,0
2,19,AB,0,4,0,0,0
2,19,E,0,4,0,0,0
2,20,U,0.14095744680851063,4,0.01702958573785332,0.19148936170212766,0.11702127659574468
2,20,S,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
2,20,A,0.8484042553191489,4,0.020997729223984053,0.8829787234042553,0.7872340425531915
2,20,B,0,4,0,0,0
2,20,A/B,0,4,0,0,0
2,20,AB,0,4,0,0,0
2,20,E,0,4,0,0,0
2,21,U,0.1595744680851064,4,0.03447202499153117,0.2553191489361702,0.09574468085106383
2,21,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,21,A,0.8377659574468086,4,0.03694798933364311,0.9042553191489362,0.7340425531914894
2,21,B,0,4,0,0,0
2,21,A/B,0,4,0,0,0
2,21,AB,0,4,0,0,0
2,21,E,0,4,0,0,0
2,22,U,0.19414893617021275,4,0.04059664234700465,0.26595744680851063,0.0851063829787234
2,22,S,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
2,22,A,0.7952127659574468,4,0.04285685094068021,0.9148936170212766,0.723404255319149
2,22,B,0,4,0,0,0
2,22,A/B,0,4,0,0,0
2,22,AB,0,4,0,0,0
2,22,E,0,4,0,0,0
