plate,transfer,p,mean,n,se,max,min
2,9,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,9,A,0.38829787234042556,4,0.02659574468085106,0.46808510638297873,0.3617021276595745
2,9,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,9,A/B,0.018617021276595744,4,0.011794445652172048,0.05319148936170213,0
2,9,AB,0.48404255319148937,4,0.02013797285744777,0.5106382978723404,0.425531914893617
2,9,E,0,4,0,0,0
2,10,U,0.125,4,0.00797872340425532,0.13829787234042554,0.10638297872340426
2,10,S,0,4,0,0,0
2,10,A,0.4095744680851064,4,0.025509742145280425,0.4787234042553192,0.3617021276595745
2,10,B,0,4,0,0,0
2,10,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,10,AB,0.4627659574468085,4,0.024759290857746363,0.5212765957446809,0.40425531914893614
2,10,E,0,4,0,0,0
2,11,U,0.13297872340425532,4,0.012662107142806472,0.1595744680851064,0.10638297872340426
2,11,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,11,A,0.3617021276595745,4,0.01737226767931331,0.40425531914893614,0.3191489361702128
2,11,B,0,4,0,0,0
2,11,A/B,0,4,0,0,0
2,11,AB,0.5026595744680851,4,0.014647794008739634,0.5319148936170213,0.46808510638297873
2,11,E,0,4,0,0,0
2,12,U,0.10638297872340426,4,0.011490674997177057,0.1276595744680851,0.07446808510638298
2,12,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,12,A,0.3351063829787234,4,0.02475929085774634,0.40425531914893614,0.2872340425531915
2,12,B,0,4,0,0,0
2,12,A/B,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
2,12,AB,0.5452127659574468,4,0.02471163096589778,0.5957446808510638,0.4787234042553192
2,12,E,0,4,0,0,0
2,13,U,0.11170212765957446,4,0.011072691486521983,0.13829787234042554,0.0851063829787234
2,13,S,0,4,0,0,0
2,13,A,0.3297872340425532,4,0.016820625851959464,0.3617021276595745,0.2872340425531915
2,13,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,13,A/B,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,13,AB,0.5478723404255319,4,0.016537906122497906,0.574468085106383,0.5
2,13,E,0,4,0,0,0
2,14,U,0.0851063829787234,4,0.004343066919828331,0.09574468085106383,0.07446808510638298
2,14,S,0,4,0,0,0
2,14,A,0.33776595744680854,4,0.02144217486249614,0.3829787234042553,0.2872340425531915
2,14,B,0,4,0,0,0
2,14,A/B,0.01329787234042553,4,0.007978723404255319,0.031914893617021274,0
2,14,AB,0.5638297872340425,4,0.022567237697443,0.5957446808510638,0.5
2,14,E,0,4,0,0,0
2,15,U,0.14893617021276595,4,0.009711392863566776,0.1702127659574468,0.1276595744680851
2,15,S,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,15,A,0.2526595744680851,4,0.013989125742960554,0.2765957446808511,0.22340425531914893
2,15,B,0,4,0,0,0
2,15,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,15,AB,0.5877659574468085,4,0.01757466985957359,0.6276595744680851,0.5425531914893617
2,15,E,0,4,0,0,0
2,16,U,0.06648936170212766,4,0.0026595744680851068,0.07446808510638298,0.06382978723404255
2,16,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,16,A,0.2446808510638298,4,0.026772462536421102,0.3191489361702128,0.19148936170212766
2,16,B,0,4,0,0,0
2,16,A/B,0.015957446808510637,4,0.003071012070157584,0.02127659574468085,0.010638297872340425
2,16,AB,0.6702127659574468,4,0.028479394333703927,0.7340425531914894,0.5957446808510638
2,16,E,0,4,0,0,0
2,17,U,0.07446808510638298,4,0.01302920075948499,0.10638297872340426,0.0425531914893617
2,17,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,17,A,0.300531914893617,4,0.03112952103914794,0.3723404255319149,0.22340425531914893
2,17,B,0,4,0,0,0
2,17,A/B,0.005319148936170213,4,0.003071012070157584,0.010638297872340425,0
2,17,AB,0.6170212765957447,4,0.02569393040104511,0.6595744680851063,0.5425531914893617
2,17,E,0,4,0,0,0
2,18,U,0.08776595744680851,4,0.021442174862496142,0.14893617021276595,0.05319148936170213
2,18,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,18,A,0.3537234042553192,4,0.03430060659956224,0.43617021276595747,0.2872340425531915
2,18,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,18,A/B,0,4,0,0,0
2,18,AB,0.5531914893617021,4,0.01990243290837202,0.5957446808510638,0.5
2,18,E,0,4,0,0,0
2,19,U,0.09574468085106383,4,0.015044825131628673,0.13829787234042554,0.07446808510638298
2,19,S,0,4,0,0,0
2,19,A,0.40691489361702127,4,0.028271664395570877,0.4787234042553192,0.3617021276595745
2,19,B,0,4,0,0,0
2,19,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,19,AB,0.49468085106382975,4,0.019664071819874847,0.5425531914893617,0.44680851063829785
2,19,E,0,4,0,0,0
2,20,U,0.07712765957446809,4,0.00509269738168265,0.0851063829787234,0.06382978723404255
2,20,S,0,4,0,0,0
2,20,A,0.23404255319148937,4,0.03220904632018608,0.2978723404255319,0.14893617021276595
2,20,B,0,4,0,0,0
2,20,A/B,0.010638297872340425,4,0.007522412565814335,0.031914893617021274,0
2,20,AB,0.6781914893617021,4,0.024326990663142277,0.7340425531914894,0.6170212765957447
2,20,E,0,4,0,0,0
2,21,U,0.09042553191489361,4,0.016537906122497895,0.1276595744680851,0.05319148936170213
2,21,S,0,4,0,0,0
2,21,A,0.34308510638297873,4,0.040828294112303036,0.43617021276595747,0.2553191489361702
2,21,B,0,4,0,0,0
2,21,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,21,AB,0.5638297872340425,4,0.026417844726509473,0.6063829787234043,0.48936170212765956
2,21,E,0,4,0,0,0
2,22,U,0.09308510638297872,4,0.01329787234042553,0.1276595744680851,0.06382978723404255
2,22,S,0,4,0,0,0
2,22,A,0.3829787234042553,4,0.028479394333703917,0.44680851063829785,0.32978723404255317
2,22,B,0,4,0,0,0
2,22,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,22,AB,0.5212765957446809,4,0.02418117322160614,0.574468085106383,0.4574468085106383
2,22,E,0,4,0,0,0
3,0,U,0.1622340425531915,4,0.006693115634105278,0.18085106382978725,0.14893617021276595
3,0,S,0.550531914893617,4,0.00509269738168266,0.5638297872340425,0.5425531914893617
3,0,A,0.0851063829787234,4,0.02847939433370392,0.11702127659574468,0
3,0,B,0.10372340425531915,4,0.006693115634105276,0.11702127659574468,0.0851063829787234
